day,g10t,dryb,rad,rain,relh,sun,tmax,tmin,windrun
2008-03-29,5.3,8.4,827.0,6.2,71.0,4.0,10.8,3.7,401.0
2008-03-30,6.6,8.8,1762.0,0.2,72.0,9.9,13.1,2.2,156.0
2008-03-31,6.6,7.7,795.0,0.2,86.0,1.2,11.9,3.2,237.0
2008-04-01,7.5,11.8,1380.0,0.0,65.0,6.8,14.5,6.2,329.0
2008-04-02,7.6,8.8,557.4,0.2,76.0,0.0,12.8,6.8,239.0
2008-04-03,8.4,10.7,918.0,0.0,77.0,2.6,13.8,7.7,159.0
2008-04-04,8.4,12.1,1616.0,0.6,81.0,9.5,15.9,4.8,244.0
2008-04-05,8.9,7.0,944.0,0.6,67.0,4.3,8.9,5.1,276.0
2008-04-06,7.0,-0.7,1110.0,3.5,93.0,4.5,4.5,-1.0,262.0
2008-04-07,6.0,2.9,1467.0,0.2,79.0,6.3,8.7,-0.8,200.0
2008-04-08,5.5,5.1,1229.0,0.0,75.0,6.8,9.7,-2.2,150.0
2008-04-09,5.4,6.6,1787.0,0.2,61.0,9.6,11.1,-1.5,128.0
2008-04-10,6.1,7.8,1722.0,0.0,67.0,7.6,11.7,-0.6,217.0
2008-04-11,6.9,8.6,1440.0,6.8,69.0,7.1,10.4,2.6,361.0
2008-04-12,6.9,7.6,1461.0,0.2,68.0,5.6,12.1,3.5,241.0
2008-04-13,6.6,8.6,1345.0,3.5,80.0,6.6,10.9,1.0,199.0
2008-04-14,7.2,7.3,1361.0,1.6,80.0,6.3,10.5,1.5,210.0
2008-04-15,6.4,6.9,1968.0,1.0,49.0,9.4,11.3,-0.9,135.0
2008-04-16,7.5,6.6,1207.0,0.0,79.0,3.3,9.6,0.7,250.0
2008-04-17,7.4,6.1,1653.0,0.2,67.0,7.0,9.4,2.1,394.0
2008-04-18,7.3,7.6,658.6,0.0,73.0,0.0,9.1,2.8,418.0
2008-04-19,7.3,7.2,383.0,1.0,77.0,0.0,8.4,6.0,253.0
2008-04-20,7.6,8.3,730.0,2.1,97.0,1.0,12.7,6.3,304.0
2008-04-21,8.4,8.8,1096.0,0.4,88.0,2.9,14.7,7.3,310.0
2008-04-22,8.5,8.6,1790.0,1.0,88.0,8.1,17.0,5.5,165.0
2008-04-23,9.2,9.7,1413.0,0.8,96.0,6.5,16.6,3.7,198.0
2008-04-24,9.5,10.6,1356.0,3.5,82.0,6.2,14.2,5.7,270.0
2008-04-25,9.7,12.0,1354.0,0.0,66.0,4.3,15.6,7.6,244.0
2008-04-26,10.2,15.5,2079.0,0.0,62.0,9.7,20.0,7.1,196.0
2008-04-27,11.4,16.2,1116.0,5.2,65.0,4.7,17.6,10.7,242.0
2008-04-28,11.1,11.2,1748.0,1.4,66.0,8.2,13.8,6.7,214.0
2008-04-29,10.7,7.7,1204.0,14.6,86.0,3.5,11.8,4.0,226.0
2008-04-30,10.3,7.6,789.0,4.9,90.0,1.6,10.3,4.0,236.0
2008-05-01,10.1,10.3,1919.0,0.2,71.0,7.9,13.7,5.8,225.0
2008-05-02,10.5,10.7,1516.0,0.6,75.0,4.7,14.8,4.5,144.0
2008-05-03,10.6,14.0,1806.0,0.0,68.0,8.4,19.3,4.0,238.0
2008-05-04,12.0,16.9,968.0,0.2,62.0,1.0,19.8,11.3,150.0
2008-05-05,12.7,16.4,1892.0,0.0,66.0,7.3,20.6,12.0,200.0
2008-05-06,12.6,17.4,2584.0,0.0,60.0,13.9,20.7,8.1,252.0
2008-05-07,13.3,18.6,2493.0,0.0,67.0,12.9,22.9,10.9,219.0
2008-05-08,13.9,19.5,2535.0,0.0,58.0,12.5,22.6,10.9,244.0
2008-05-09,14.2,18.4,1362.0,0.0,70.0,5.2,23.8,10.5,125.0
2008-05-10,14.3,19.0,1797.0,0.0,70.0,7.4,24.2,11.0,119.0
2008-05-11,14.6,20.0,2485.0,0.2,59.0,13.1,24.6,10.8,185.0
2008-05-12,14.6,16.8,2402.0,0.0,73.0,12.8,23.1,10.0,319.0
2008-05-13,14.4,13.9,2557.0,0.0,71.0,13.0,18.9,9.4,377.0
2008-05-14,14.3,14.1,1814.0,0.4,71.0,7.6,17.5,9.9,363.0
2008-05-15,13.7,10.2,755.0,8.2,91.0,1.0,14.3,8.8,214.0
2008-05-16,13.4,9.9,464.5,0.0,83.0,0.0,11.7,8.3,175.0
2008-05-17,13.0,11.4,802.0,1.2,75.0,0.4,13.4,9.1,242.0
2008-05-18,12.2,10.2,2210.0,0.0,59.0,9.4,14.0,5.5,261.0
2008-05-19,11.8,9.4,1592.0,0.0,61.0,5.3,12.6,2.7,186.0
2008-05-20,11.2,10.4,1988.0,0.0,62.0,7.5,14.9,1.5,185.0
2008-05-21,11.7,14.9,2305.0,0.0,61.0,10.0,16.7,4.5,216.0
2008-05-22,12.4,15.8,2025.0,0.0,66.0,7.8,19.4,6.4,186.0
2008-05-23,12.8,14.1,1358.0,0.2,73.0,4.1,20.1,8.6,246.0
2008-05-24,13.2,15.8,1909.0,18.3,71.0,7.4,19.5,10.5,428.0
2008-05-25,12.6,11.9,303.1,9.5,98.0,0.0,13.0,10.7,354.0
2008-05-26,12.5,11.2,219.9,28.6,89.0,0.0,11.6,10.6,305.0
2008-05-27,11.8,11.6,1133.0,9.5,93.0,1.2,16.6,9.1,180.0
2008-05-28,13.4,15.2,496.4,2.3,96.0,0.1,16.3,11.6,186.0
2008-05-29,13.4,15.0,1563.0,7.6,81.0,5.1,20.0,10.5,176.0
2008-05-30,14.1,14.2,1027.0,0.0,84.0,1.7,17.8,11.1,103.0
2008-05-31,14.6,17.4,1454.0,0.0,72.0,4.5,19.1,13.1,147.0
2008-06-01,14.9,13.6,1104.0,0.0,83.0,0.5,15.1,11.5,109.0
2008-06-02,14.8,13.9,960.0,10.3,88.0,0.8,17.6,10.0,143.0
2008-06-03,15.1,13.3,343.2,7.2,96.0,0.0,14.4,12.7,147.0
2008-06-04,14.4,13.8,1999.0,0.0,81.0,7.5,19.0,10.7,121.0
2008-06-05,14.6,15.9,2488.0,0.0,54.0,12.5,19.5,7.5,131.0
2008-06-06,15.6,14.2,1310.0,1.4,80.0,3.5,17.0,10.2,166.0
2008-06-07,15.2,14.1,1736.0,0.0,77.0,5.9,17.8,9.0,223.0
2008-06-08,15.6,16.8,2626.0,0.0,75.0,11.5,22.6,12.9,159.0
2008-06-09,16.1,20.6,2728.0,0.0,44.0,14.5,24.5,9.9,140.0
2008-06-10,17.2,17.6,2707.0,0.0,70.0,13.4,21.3,12.9,204.0
2008-06-11,16.8,14.6,1814.0,7.4,69.0,5.5,19.1,9.2,198.0
2008-06-12,16.4,11.5,1554.0,0.2,88.0,5.6,14.5,10.0,202.0
2008-06-13,15.4,13.1,1858.0,0.0,60.0,6.6,15.5,7.6,159.0
2008-06-14,15.2,12.8,2334.0,0.4,70.0,8.4,18.1,6.3,159.0
2008-06-15,15.5,13.2,2255.0,0.0,54.0,10.6,16.8,7.5,145.0
2008-06-16,14.9,14.9,2102.0,0.0,58.0,8.3,17.9,5.5,133.0
2008-06-17,15.5,16.4,2375.0,0.4,56.0,10.4,19.2,9.7,223.0
2008-06-18,15.7,14.1,1131.0,3.1,84.0,1.8,17.5,9.8,317.0
2008-06-19,15.5,15.1,2258.0,0.2,57.0,9.2,18.8,12.2,244.0
2008-06-20,15.5,15.5,1829.0,0.8,69.0,6.4,19.0,9.5,186.0
2008-06-21,15.9,12.9,604.1,1.9,96.0,0.0,17.6,11.4,246.0
2008-06-22,16.1,17.6,2496.0,0.0,74.0,10.1,19.4,12.9,382.0
2008-06-23,15.6,14.9,2611.0,0.0,57.0,12.9,19.6,10.8,146.0
2008-06-24,16.0,18.0,2189.0,0.0,52.0,9.6,20.4,9.2,213.0
2008-06-25,16.4,17.0,2227.0,0.0,63.0,9.4,20.3,12.1,288.0
2008-06-26,15.8,16.1,2218.0,1.2,62.0,8.3,20.4,9.4,306.0
2008-06-27,16.1,16.5,1502.0,0.8,64.0,6.4,20.2,11.9,296.0
2008-06-28,16.7,18.0,2553.0,0.0,62.0,9.4,20.5,15.4,258.0
2008-06-29,16.3,16.9,1828.0,0.0,70.0,7.8,20.0,9.2,246.0
2008-06-30,15.9,16.8,2408.0,0.0,59.0,12.2,21.0,9.3,157.0
2008-07-01,16.1,19.2,2846.0,0.0,42.0,14.0,25.7,10.3,191.0
2008-07-02,17.2,16.4,1095.0,0.4,64.0,1.9,18.0,14.1,109.0
2008-07-03,16.3,16.6,1904.0,2.7,72.0,7.0,20.0,10.3,177.0
2008-07-04,15.6,15.6,2498.0,1.0,60.0,10.7,20.7,7.7,214.0
2008-07-05,16.5,16.0,1882.0,0.2,85.0,4.8,20.1,14.1,314.0
2008-07-06,16.2,15.4,891.0,19.4,71.0,1.2,16.6,13.5,228.0
2008-07-07,15.1,13.7,1118.0,9.1,94.0,3.2,17.4,12.2,233.0
2008-07-08,15.6,14.6,1991.0,6.0,67.0,6.9,17.9,11.8,196.0
2008-07-09,15.5,13.5,502.7,22.3,95.0,0.0,16.5,9.9,219.0
2008-07-10,15.7,16.1,1815.0,0.0,71.0,5.2,19.2,12.8,251.0
2008-07-11,16.0,16.9,1691.0,19.2,65.0,5.3,19.5,12.1,230.0
2008-07-12,15.6,13.0,1660.0,0.0,69.0,5.5,16.7,8.9,174.0
2008-07-13,15.2,15.0,2428.0,0.0,66.0,10.8,19.9,8.1,157.0
2008-07-14,16.1,17.9,1520.0,0.0,66.0,6.2,20.3,10.6,212.0
2008-07-15,17.0,20.0,1918.0,0.0,76.0,3.5,23.9,15.9,164.0
2008-07-16,17.3,16.5,1371.0,0.0,65.0,3.0,18.0,14.0,184.0
2008-07-17,16.4,14.3,633.1,0.2,78.0,0.5,17.5,12.4,179.0
2008-07-18,16.1,15.6,836.0,1.6,83.0,0.8,17.7,13.0,240.0
2008-07-19,16.5,16.6,1675.0,0.2,78.0,4.5,19.3,14.7,272.0
2008-07-20,15.2,13.6,1863.0,0.2,66.0,9.0,17.2,9.0,266.0
2008-07-21,14.5,14.2,2517.0,0.0,61.0,10.9,19.6,8.0,207.0
2008-07-22,14.9,17.9,1679.0,0.0,70.0,7.8,21.4,8.2,110.0
2008-07-23,16.9,19.8,1382.0,0.0,80.0,4.5,24.2,15.7,190.0
2008-07-24,17.6,20.6,2437.0,0.0,70.0,11.1,24.8,13.6,256.0
2008-07-25,17.6,22.4,1921.0,0.0,62.0,8.6,25.1,14.9,167.0
2008-07-26,17.7,20.9,2041.0,0.0,70.0,9.2,25.5,14.5,115.0
2008-07-27,18.6,21.8,1941.0,0.0,74.0,8.2,27.1,15.1,121.0
2008-07-28,19.0,23.1,2149.0,4.3,61.0,11.0,26.9,14.7,223.0
2008-07-29,18.9,18.5,1647.0,0.0,75.0,6.3,22.0,15.0,206.0
2008-07-30,17.4,19.7,2418.0,0.2,63.0,12.4,24.9,11.4,160.0
2008-07-31,18.2,21.7,857.0,1.2,74.0,0.7,24.4,13.2,170.0
2008-08-01,18.0,17.3,1724.0,1.0,72.0,5.6,21.6,14.1,238.0
2008-08-02,17.6,16.2,1231.0,2.9,95.0,5.2,22.1,14.7,183.0
2008-08-03,17.6,19.0,917.0,3.3,80.0,1.5,19.8,11.9,212.0
2008-08-04,16.4,17.6,1754.0,0.4,65.0,8.6,20.5,11.1,200.0
2008-08-05,16.6,15.2,443.4,7.4,92.0,0.0,19.8,12.1,202.0
2008-08-06,17.7,19.8,1413.0,0.4,82.0,4.2,23.5,14.8,137.0
2008-08-07,18.0,18.6,1307.0,0.2,83.0,2.5,23.4,15.2,178.0
2008-08-08,17.8,14.6,907.0,0.8,92.0,2.2,17.3,14.5,166.0
2008-08-09,17.1,16.1,841.0,8.0,69.0,3.2,17.2,13.1,307.0
2008-08-10,16.8,16.9,1777.0,2.1,68.0,8.4,21.1,14.4,297.0
2008-08-11,16.8,16.2,1173.0,7.8,70.0,3.4,18.8,13.7,207.0
2008-08-12,16.3,16.6,1621.0,1.0,82.0,5.8,19.3,12.9,281.0
2008-08-13,15.6,15.4,1348.0,0.6,74.0,5.5,17.1,10.3,316.0
2008-08-14,15.2,15.7,1599.0,13.8,69.0,7.2,19.4,9.0,137.0
2008-08-15,14.7,15.6,1922.0,0.0,71.0,8.6,19.8,8.4,167.0
2008-08-16,15.7,17.6,1457.0,0.6,67.0,4.6,20.3,10.9,249.0
2008-08-17,16.3,16.0,1602.0,8.7,71.0,4.8,19.7,14.3,222.0
2008-08-18,16.3,17.1,922.0,1.0,89.0,2.0,19.0,12.9,320.0
2008-08-19,16.0,16.0,813.0,3.5,78.0,1.3,18.1,13.7,253.0
2008-08-20,16.3,16.6,1205.0,1.0,82.0,3.1,20.0,14.0,237.0
2008-08-21,16.7,17.4,1351.0,1.9,74.0,3.8,20.5,13.8,170.0
2008-08-22,16.4,14.0,1453.0,0.2,83.0,5.4,18.7,12.0,196.0
2008-08-23,15.3,15.1,1494.0,4.9,82.0,5.9,19.6,8.8,194.0
2008-08-24,16.1,14.3,1201.0,0.4,97.0,4.6,20.4,12.9,202.0
2008-08-25,16.2,16.9,924.0,0.0,89.0,2.7,20.2,11.1,254.0
2008-08-26,16.9,16.2,579.3,0.0,97.0,0.0,18.5,15.6,268.0
2008-08-27,16.8,16.5,674.2,0.0,95.0,0.4,18.7,15.8,192.0
2008-08-28,16.9,16.4,878.0,0.0,93.0,1.9,21.0,15.2,134.0
2008-08-29,17.6,18.9,802.0,0.0,94.0,0.0,21.7,16.4,128.0
2008-08-30,18.0,18.5,1603.0,1.9,84.0,6.9,24.4,16.1,164.0
2008-08-31,17.5,15.9,587.0,34.0,98.0,1.9,20.6,11.7,162.0
2008-09-01,16.6,15.4,1426.0,8.2,80.0,6.7,19.3,10.1,307.0
2008-09-02,16.7,12.6,976.0,0.6,95.0,2.8,17.2,12.1,244.0
2008-09-03,15.9,14.0,1598.0,1.6,77.0,6.7,17.8,10.2,317.0
2008-09-04,15.9,14.1,967.0,8.9,80.0,3.2,16.6,12.1,202.0
2008-09-05,15.9,14.2,382.5,11.3,90.0,0.6,16.1,11.8,259.0
2008-09-06,15.7,14.5,726.0,9.1,90.0,1.4,16.5,12.9,234.0
2008-09-07,15.7,13.5,776.0,0.2,93.0,1.8,16.6,13.2,207.0
2008-09-08,15.7,15.2,895.0,1.0,78.0,3.6,16.2,12.7,146.0
2008-09-09,15.6,13.9,522.5,3.5,92.0,0.6,18.4,11.6,194.0
2008-09-10,15.6,15.0,1105.0,0.2,89.0,3.9,19.0,11.9,269.0
2008-09-11,16.1,14.5,738.0,0.2,92.0,1.9,18.2,14.5,156.0
2008-09-12,15.6,12.3,608.6,14.0,92.0,0.6,16.8,11.0,95.0
2008-09-13,15.4,12.8,1097.0,0.0,89.0,4.8,17.9,10.5,110.0
2008-09-14,15.1,15.0,1562.0,0.0,62.0,8.2,17.2,9.8,148.0
2008-09-15,14.6,14.7,1258.0,0.0,69.0,7.4,16.7,8.0,126.0
2008-09-16,14.4,11.9,630.8,0.0,84.0,0.6,14.8,7.8,104.0
2008-09-17,14.5,13.6,726.0,0.0,77.0,1.8,16.0,10.6,105.0
2008-09-18,14.0,13.6,912.0,0.0,81.0,3.1,17.2,7.5,94.0
2008-09-19,13.6,13.8,1516.0,0.0,64.0,8.6,19.5,5.7,67.0
2008-09-20,13.4,14.1,1504.0,0.0,67.0,9.2,19.1,5.6,106.0
2008-09-21,13.2,13.4,1404.0,0.0,77.0,8.3,18.0,5.8,127.0
2008-09-22,14.1,13.8,923.0,0.0,75.0,3.6,17.7,9.4,295.0
2008-09-23,14.3,13.1,563.8,2.5,85.0,0.4,15.0,11.6,352.0
2008-09-24,14.1,13.7,339.1,0.8,89.0,0.0,15.2,11.6,211.0
2008-09-25,14.1,14.8,880.0,0.0,82.0,4.5,17.6,12.0,164.0
2008-09-26,12.9,13.6,1414.0,0.2,81.0,10.0,17.8,6.8,129.0
2008-09-27,13.0,10.6,1289.0,0.2,99.0,8.4,19.1,6.0,91.0
2008-09-28,12.6,12.5,1286.0,0.0,87.0,8.9,17.2,5.2,145.0
2008-09-29,13.2,11.7,1123.0,1.0,93.0,5.8,15.4,7.7,279.0
2008-09-30,13.5,13.0,350.2,2.7,96.0,0.0,13.7,11.3,353.0
2008-10-01,13.2,11.8,1147.0,0.0,95.0,6.8,14.2,10.3,317.0
2008-10-02,11.7,8.9,953.0,2.5,71.0,5.9,12.7,6.2,224.0
2008-10-03,11.0,7.8,782.0,0.2,63.0,4.4,9.9,4.3,210.0
2008-10-04,9.9,6.4,607.4,8.9,78.0,1.8,15.0,1.6,363.0
2008-10-05,12.6,15.0,248.4,7.6,94.0,0.0,15.3,6.5,184.0
2008-10-06,10.2,8.1,736.0,2.1,96.0,2.9,16.0,1.4,189.0
2008-10-07,12.6,16.0,282.5,1.0,92.0,0.1,16.8,8.2,243.0
2008-10-08,11.5,11.5,1157.0,0.2,82.0,7.9,15.7,7.1,115.0
2008-10-09,10.6,10.7,1170.0,0.0,90.0,8.8,16.7,3.3,185.0
2008-10-10,11.6,12.8,1021.0,0.4,86.0,7.7,17.3,9.2,224.0
2008-10-11,11.3,10.2,1094.0,0.2,99.0,7.4,18.4,6.7,112.0
2008-10-12,11.5,12.0,1058.0,0.0,98.0,8.5,20.7,7.0,144.0
2008-10-13,12.3,13.9,297.5,0.2,97.0,0.1,16.3,11.7,149.0
2008-10-14,12.2,12.6,420.6,2.3,92.0,1.2,14.4,9.3,190.0
2008-10-15,13.0,14.4,276.0,1.9,98.0,0.0,15.6,12.3,207.0
2008-10-16,12.1,9.6,887.0,0.0,77.0,6.1,12.6,8.0,194.0
2008-10-17,10.5,9.2,968.0,0.0,79.0,7.3,13.8,4.1,137.0
2008-10-18,10.5,9.7,722.0,0.2,86.0,4.0,14.2,4.5,198.0
2008-10-19,10.2,8.9,518.7,0.0,95.0,2.0,13.8,5.5,346.0
2008-10-20,11.5,13.7,110.4,9.9,81.0,0.0,14.9,8.9,260.0
2008-10-21,10.8,8.7,951.0,0.2,70.0,7.3,12.5,6.6,184.0
2008-10-22,8.9,6.7,920.0,0.2,82.0,8.2,13.1,1.0,177.0
2008-10-23,9.4,11.1,354.2,3.1,84.0,0.2,13.5,3.8,352.0
2008-10-24,10.9,10.3,725.0,0.2,85.0,6.1,12.5,9.2,164.0
2008-10-25,8.8,6.3,562.0,10.1,88.0,4.1,13.9,1.5,355.0
2008-10-26,11.1,11.8,149.7,3.5,94.0,0.2,12.3,6.4,163.0
2008-10-27,9.2,6.8,790.0,0.2,80.0,7.4,9.6,4.0,174.0
2008-10-28,8.0,3.9,696.9,18.8,87.0,5.7,7.9,0.2,176.0
2008-10-29,7.9,0.3,842.0,0.0,79.0,7.1,6.6,-2.9,125.0
2008-10-30,6.9,3.9,583.4,0.2,85.0,4.1,7.2,-0.8,272.0
2008-10-31,6.3,2.8,692.3,0.2,86.0,6.3,7.8,0.7,242.0
2008-11-01,6.2,3.8,94.3,17.3,88.0,0.0,8.5,1.0,321.0
2008-11-02,7.7,8.5,227.6,0.2,97.0,0.6,10.6,3.8,216.0
2008-11-03,8.3,8.6,132.1,2.3,93.0,0.0,9.9,7.1,264.0
2008-11-04,9.0,9.5,174.2,0.2,95.0,0.0,10.4,8.6,187.0
2008-11-05,9.2,9.6,101.9,0.6,97.0,0.0,10.6,8.4,186.0
2008-11-06,9.5,8.9,197.1,1.2,99.0,0.0,10.4,8.7,141.0
2008-11-07,9.5,9.7,565.2,1.0,86.0,5.3,11.9,8.4,247.0
2008-11-08,8.9,10.3,278.1,8.0,86.0,1.2,12.5,6.3,344.0
2008-11-09,8.6,5.3,314.4,10.1,77.0,1.1,11.7,4.3,414.0
2008-11-10,8.5,7.7,99.4,17.9,76.0,0.0,8.5,5.3,230.0
2008-11-11,8.1,8.4,561.7,0.2,78.0,5.8,9.9,6.0,297.0
2008-11-12,7.2,6.7,464.0,0.0,78.0,3.8,10.3,4.4,161.0
2008-11-13,6.7,4.1,159.0,2.1,98.0,0.0,11.2,1.7,217.0
2008-11-14,8.3,10.4,432.2,0.0,91.0,4.3,14.5,4.2,291.0
2008-11-15,8.9,11.6,341.8,0.0,84.0,2.5,13.8,8.0,246.0
2008-11-16,9.6,11.3,193.9,1.6,88.0,0.2,11.9,10.3,115.0
2008-11-17,7.5,2.0,143.9,2.3,100.0,0.0,9.5,-0.5,213.0
2008-11-18,8.5,9.0,360.1,0.4,95.0,3.1,10.9,2.1,242.0
2008-11-19,7.8,8.9,433.1,0.0,79.0,4.8,11.4,5.0,292.0
2008-11-20,8.3,11.4,261.6,1.6,79.0,1.8,12.2,7.3,343.0
2008-11-21,8.2,7.4,339.6,0.2,65.0,2.8,8.1,7.3,358.0
2008-11-22,6.5,3.7,403.7,0.0,64.0,4.5,4.7,1.3,244.0
2008-11-23,4.9,-1.0,189.7,9.1,93.0,2.0,6.6,-2.7,328.0
2008-11-24,5.2,3.9,278.1,0.2,87.0,2.0,6.4,-1.1,373.0
2008-11-25,4.7,2.3,416.4,0.2,82.0,5.4,5.9,1.3,243.0
2008-11-26,4.7,5.4,175.8,0.0,95.0,0.3,8.7,-0.8,188.0
2008-11-27,6.1,7.4,261.6,1.0,90.0,2.0,10.3,5.5,216.0
2008-11-28,6.4,4.4,164.9,0.2,97.0,0.3,5.6,4.2,93.0
2008-11-29,5.6,0.2,159.3,4.5,100.0,0.1,3.5,-0.8,268.0
2008-11-30,5.4,3.5,52.1,8.7,93.0,0.0,4.0,0.3,372.0
2008-12-01,4.8,0.9,413.3,0.2,87.0,5.6,3.8,0.5,270.0
2008-12-02,4.1,-0.3,227.7,1.6,86.0,2.6,3.6,-1.4,188.0
2008-12-03,3.3,-0.2,375.5,8.2,94.0,5.2,5.0,-1.7,233.0
2008-12-04,3.2,5.0,314.1,0.6,95.0,4.0,8.3,-1.3,244.0
2008-12-05,3.3,0.4,295.9,4.3,98.0,2.8,6.0,-0.1,262.0
2008-12-06,3.9,3.3,401.1,0.0,90.0,6.8,6.0,0.4,168.0
2008-12-07,2.9,-1.2,425.9,0.2,95.0,6.8,7.3,-2.8,151.0
2008-12-08,2.3,1.0,184.6,1.6,98.0,0.4,4.7,-1.2,200.0
2008-12-09,3.1,1.3,235.2,0.2,92.0,3.1,4.2,0.2,230.0
2008-12-10,2.6,-0.2,255.8,0.6,86.0,2.8,3.7,-0.7,197.0
2008-12-11,2.7,0.9,200.0,0.0,92.0,1.9,2.5,-0.2,121.0
2008-12-12,2.2,-1.1,104.4,5.4,97.0,0.1,7.4,-3.7,371.0
2008-12-13,3.9,4.4,69.0,16.1,92.0,0.0,5.1,-1.1,210.0
2008-12-14,3.5,2.3,157.2,0.0,98.0,0.3,4.5,0.7,257.0
2008-12-15,4.0,3.7,135.4,0.0,97.0,0.0,5.4,2.3,156.0
2008-12-16,4.2,1.0,144.5,1.2,96.0,0.0,7.5,0.8,204.0
2008-12-17,4.2,2.7,375.0,0.0,91.0,6.1,8.4,0.9,200.0
2008-12-18,4.5,7.7,156.4,1.4,96.0,0.4,10.7,2.2,250.0
2008-12-19,4.5,3.7,298.4,0.0,80.0,4.3,11.2,3.1,358.0
2008-12-20,6.2,11.1,302.7,0.0,85.0,4.5,12.5,3.7,360.0
2008-12-21,6.4,9.5,262.6,0.0,76.0,2.4,11.5,8.6,393.0
2008-12-22,7.4,10.2,114.2,0.0,90.0,0.3,11.2,9.5,134.0
2008-12-23,7.6,8.1,36.4,0.2,96.0,0.0,8.4,8.0,128.0
2008-12-24,6.9,6.0,156.5,0.0,80.0,0.4,7.2,5.9,158.0
2008-12-25,6.4,3.8,153.8,0.0,88.0,0.5,6.0,3.8,286.0
2008-12-26,5.1,1.7,311.1,0.2,78.0,4.1,3.6,1.0,281.0
2008-12-27,3.6,-0.4,141.1,0.0,92.0,1.0,1.5,-0.9,300.0
2008-12-28,3.0,-1.0,174.7,0.0,95.0,1.1,2.4,-1.2,278.0
2008-12-29,2.9,0.4,270.5,0.0,77.0,2.3,1.9,-1.0,158.0
2008-12-30,2.2,-3.6,357.1,0.0,99.0,6.5,2.3,-4.2,134.0
2008-12-31,1.6,-1.4,73.9,0.0,97.0,0.0,0.3,-3.8,158.0
2009-01-01,1.7,0.2,85.8,0.2,88.0,0.0,1.4,-1.3,157.0
2009-01-02,2.0,1.1,232.9,0.0,98.0,1.5,3.5,-1.1,182.0
2009-01-03,1.5,-4.0,386.3,0.0,89.0,5.9,2.6,-4.8,140.0
2009-01-04,0.9,-2.8,159.6,0.0,95.0,1.1,0.7,-4.7,222.0
2009-01-05,0.8,0.2,341.9,1.0,94.0,4.0,1.2,-2.9,249.0
2009-01-06,0.7,-5.0,438.0,0.0,93.0,7.0,-0.5,-6.0,166.0
2009-01-07,0.4,-0.5,158.7,0.0,100.0,0.2,1.6,-8.8,101.0
2009-01-08,0.5,0.7,298.3,0.0,98.0,3.6,4.9,-0.5,66.0
2009-01-09,0.6,-3.6,215.1,0.2,97.0,1.1,-0.7,-4.7,15.0
2009-01-10,0.6,-4.5,116.7,0.0,93.0,0.0,2.5,-5.0,104.0
2009-01-11,0.6,2.5,326.4,1.2,82.0,3.1,7.8,-4.6,476.0
2009-01-12,2.5,7.6,57.1,4.1,91.0,0.0,9.3,2.5,344.0
2009-01-13,3.9,6.7,178.3,0.4,94.0,0.4,8.5,6.3,148.0
2009-01-14,2.5,-2.1,187.9,0.2,98.0,0.0,5.9,-2.8,184.0
2009-01-15,3.3,5.7,88.6,0.8,91.0,0.5,5.7,-2.0,233.0
2009-01-16,3.5,5.4,116.9,2.9,97.0,0.0,8.4,3.4,325.0
2009-01-17,5.0,6.3,443.5,10.3,79.0,5.2,8.9,5.4,378.0
2009-01-18,4.2,3.7,496.0,7.0,83.0,6.3,6.2,2.5,306.0
2009-01-19,3.6,2.9,215.0,0.2,96.0,1.2,5.9,2.1,273.0
2009-01-20,2.6,1.1,309.6,0.0,92.0,2.6,5.7,0.3,153.0
2009-01-21,1.8,0.3,451.1,10.7,92.0,4.9,7.8,-1.9,323.0
2009-01-22,3.6,7.8,192.9,5.8,96.0,1.6,9.0,0.3,236.0
2009-01-23,3.8,3.4,214.7,2.9,93.0,1.6,5.7,3.4,271.0
2009-01-24,2.2,0.0,358.4,9.9,92.0,3.2,6.5,-1.5,254.0
2009-01-25,3.2,6.5,105.6,3.3,94.0,0.1,6.5,0.0,159.0
2009-01-26,3.4,4.5,398.2,0.0,97.0,3.6,7.5,2.6,94.0
2009-01-27,2.5,0.2,498.5,6.0,94.0,5.7,7.1,-2.2,198.0
2009-01-28,3.6,5.1,91.9,2.9,98.0,0.0,6.3,0.0,162.0
2009-01-29,4.1,1.5,433.2,0.0,92.0,4.1,4.7,1.3,242.0
2009-01-30,2.5,1.3,413.5,0.2,92.0,3.9,5.3,-0.3,300.0
2009-01-31,2.4,2.5,469.3,0.2,67.0,3.8,4.9,1.3,400.0
2009-02-01,2.1,0.2,431.4,0.0,64.0,3.3,1.9,-0.1,402.0
2009-02-02,1.5,-2.4,222.0,7.5,95.0,0.5,0.0,-3.7,208.0
2009-02-03,1.7,-4.2,545.0,0.0,96.0,5.3,2.7,-6.8,186.0
2009-02-04,1.7,-1.2,647.0,0.2,91.0,6.6,2.6,-4.1,195.0
2009-02-05,1.8,0.0,265.6,8.0,98.0,0.8,1.2,-1.1,195.0
2009-02-06,1.7,0.1,159.6,2.3,98.0,0.0,0.4,0.0,254.0
2009-02-07,1.6,-1.3,685.8,2.7,95.0,5.8,2.5,-5.1,180.0
2009-02-08,1.5,-1.7,611.9,5.4,90.0,5.0,4.1,-3.9,148.0
2009-02-09,1.5,2.0,163.8,39.6,98.0,0.0,3.8,-1.7,354.0
2009-02-10,1.2,1.4,607.9,0.4,92.0,5.5,4.0,0.2,223.0
